scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,full_load_equivalent_hours,equipment_utilization
W3_PV3,3,3,12,12:00-13:00,0.2253,0.22,9.012,14.08,23.092,0.8024,0.3779,3.2598000000000003,0.4778843373493976,0.4778843373493976,9.557686746987953,9.557686746987953,0.7168265060240964,19.8322,1.4336530120481927,23.092,0.0,-0.0,0.0,W3_PV3,54,18.0,0.75
W3_PV3,3,3,13,13:00-14:00,0.2676,0.22,10.704,14.08,24.784,0.8024,0.3779,2.6898,0.5323903614457831,0.5323903614457831,10.647807228915662,10.647807228915662,0.7985855421686747,22.094199999999997,1.5971710843373494,24.784,0.0,-0.0,0.0,W3_PV3,54,18.0,0.75
W3_PV3,3,3,14,14:00-15:00,0.2651,0.18,10.604,11.52,22.124,0.8024,0.3779,3.63,0.4456385542168675,0.4456385542168675,8.91277108433735,8.91277108433735,0.6684578313253012,18.494000000000003,1.3369156626506025,22.124000000000002,3.552713678800501e-15,0.0,3.552713678800501e-15,W3_PV3,54,18.0,0.75
W3_PV3,3,3,15,15:00-16:00,0.3638,0.11,14.552,7.04,21.592,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,23.7282,0.0,23.7282,W3_PV3,54,18.0,0.75
W3_PV3,3,3,16,16:00-17:00,0.3431,0.08,13.724,5.12,18.844,0.6074,0.3779,3.75,0.9675566265060254,0.9675566265060254,19.35113253012051,19.35113253012051,1.451334939759038,40.153600000000054,2.902669879518076,43.903600000000054,25.059600000000053,0.0,25.059600000000053,W3_PV3,54,18.0,0.75
W3_PV3,3,3,17,17:00-18:00,0.3087,0.05,12.347999999999999,3.2,15.547999999999998,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,29.091800000000003,0.0,29.091800000000003,W3_PV3,54,18.0,0.75
W3_PV3,3,3,18,18:00-19:00,0.3038,0.02,12.152000000000001,1.28,13.432,0.8024,0.3779,2.61,0.2607710843373494,0.2607710843373494,5.215421686746988,5.215421686746988,0.3911566265060241,10.822000000000001,0.7823132530120482,13.432,0.0,-0.0,0.0,W3_PV3,54,18.0,0.75
W3_PV3,3,3,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,0.0,-0.0,0.0,W3_PV3,54,18.0,0.75
W3_PV3,3,3,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,0.0,-0.0,0.0,W3_PV3,54,18.0,0.75
W3_PV3,3,3,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,36.8782,0.0,36.8782,W3_PV3,54,18.0,0.75
W3_PV3,3,3,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.608000000000004,0.0,36.608000000000004,W3_PV3,54,18.0,0.75
W3_PV3,3,3,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV3,54,18.0,0.75
W3_PV3,3,3,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV3,45,15.0,0.625
W3_PV3,3,3,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV3,45,15.0,0.625
W3_PV3,3,3,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV3,45,15.0,0.625
W3_PV3,3,3,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV3,45,15.0,0.625
W3_PV3,3,3,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV3,45,15.0,0.625
W3_PV3,3,3,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV3,45,15.0,0.625
W3_PV3,3,3,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV3,45,15.0,0.625
W3_PV3,3,3,7,7:00-8:00,0.319,0.02,12.76,1.28,14.04,0.6074,0.3779,3.3701999999999996,0.2571036144578313,0.2571036144578313,5.142072289156626,5.142072289156626,0.38565542168674694,10.6698,0.7713108433734939,14.04,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,8,8:00-9:00,0.2678,0.05,10.712,3.2,13.911999999999999,0.6074,0.3779,4.0098,0.23860722891566263,0.23860722891566263,4.772144578313252,4.772144578313252,0.35791084337349394,9.902199999999999,0.7158216867469879,13.911999999999999,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,9,9:00-10:00,0.2979,0.08,11.916,5.12,17.036,0.6074,0.3779,4.199999999999999,0.8778313253012047,0.8778313253012047,17.556626506024095,17.556626506024095,1.316746987951807,36.43,2.633493975903614,40.629999999999995,23.593999999999994,0.0,23.593999999999994,W3_PV3,45,15.0,0.625
W3_PV3,3,3,10,10:00-11:00,0.2201,0.12,8.804,7.68,16.484,0.8024,0.3779,4.1202,0.2979228915662651,0.2979228915662651,5.958457831325302,5.958457831325302,0.4468843373493977,12.363800000000001,0.8937686746987954,16.484,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,11,11:00-12:00,0.2325,0.18,9.3,11.52,20.82,0.8024,0.3779,3.9000000000000004,0.407710843373494,0.407710843373494,8.15421686746988,8.15421686746988,0.611566265060241,16.92,1.223132530120482,20.82,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,12,12:00-13:00,0.2253,0.22,9.012,14.08,23.092,0.8024,0.3779,3.2598000000000003,0.4778843373493976,0.4778843373493976,9.557686746987953,9.557686746987953,0.7168265060240964,19.8322,1.4336530120481927,23.092,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,13,13:00-14:00,0.2676,0.22,10.704,14.08,24.784,0.8024,0.3779,2.6898,0.5323903614457831,0.5323903614457831,10.647807228915662,10.647807228915662,0.7985855421686747,22.094199999999997,1.5971710843373494,24.784,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,14,14:00-15:00,0.2651,0.18,10.604,11.52,22.124,0.8024,0.3779,3.63,0.4456385542168675,0.4456385542168675,8.91277108433735,8.91277108433735,0.6684578313253012,18.494000000000003,1.3369156626506025,22.124000000000002,3.552713678800501e-15,0.0,3.552713678800501e-15,W3_PV3,45,15.0,0.625
W3_PV3,3,3,15,15:00-16:00,0.3638,0.11,14.552,7.04,21.592,0.6074,0.3779,3.8202000000000003,0.4282361445783132,0.4282361445783132,8.564722891566264,8.564722891566264,0.6423542168674699,17.7718,1.2847084337349397,21.592,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,16,16:00-17:00,0.3431,0.08,13.724,5.12,18.844,0.6074,0.3779,3.75,0.363710843373494,0.363710843373494,7.27421686746988,7.27421686746988,0.5455662650602411,15.094000000000001,1.0911325301204822,18.844,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,17,17:00-18:00,0.3087,0.05,12.347999999999999,3.2,15.547999999999998,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,29.091800000000003,0.0,29.091800000000003,W3_PV3,45,15.0,0.625
W3_PV3,3,3,18,18:00-19:00,0.3038,0.02,12.152000000000001,1.28,13.432,0.8024,0.3779,2.61,0.2607710843373494,0.2607710843373494,5.215421686746988,5.215421686746988,0.3911566265060241,10.822000000000001,0.7823132530120482,13.432,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,0.0,-0.0,0.0,W3_PV3,45,15.0,0.625
W3_PV3,3,3,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,0.11136867469879519,0.11136867469879519,2.227373493975904,2.227373493975904,0.16705301204819278,4.6218,0.33410602409638557,6.252000000000001,8.881784197001252e-16,0.0,8.881784197001252e-16,W3_PV3,45,15.0,0.625
W3_PV3,3,3,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.608000000000004,0.0,36.608000000000004,W3_PV3,45,15.0,0.625
W3_PV3,3,3,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV3,45,15.0,0.625
W3_PV3,3,3,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV3,36,12.0,0.5
W3_PV3,3,3,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV3,36,12.0,0.5
W3_PV3,3,3,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV3,36,12.0,0.5
W3_PV3,3,3,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV3,36,12.0,0.5
W3_PV3,3,3,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV3,36,12.0,0.5
W3_PV3,3,3,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV3,36,12.0,0.5
W3_PV3,3,3,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV3,36,12.0,0.5
W3_PV3,3,3,7,7:00-8:00,0.319,0.02,12.76,1.28,14.04,0.6074,0.3779,3.3701999999999996,0.2571036144578313,0.2571036144578313,5.142072289156626,5.142072289156626,0.38565542168674694,10.6698,0.7713108433734939,14.04,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,8,8:00-9:00,0.2678,0.05,10.712,3.2,13.911999999999999,0.6074,0.3779,4.0098,0.23860722891566263,0.23860722891566263,4.772144578313252,4.772144578313252,0.35791084337349394,9.902199999999999,0.7158216867469879,13.911999999999999,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,9,9:00-10:00,0.2979,0.08,11.916,5.12,17.036,0.6074,0.3779,4.199999999999999,0.30930120481927714,0.30930120481927714,6.186024096385543,6.186024096385543,0.4639518072289157,12.836000000000002,0.9279036144578314,17.036,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,10,10:00-11:00,0.2201,0.12,8.804,7.68,16.484,0.8024,0.3779,4.1202,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,8.270199999999999,0.0,8.213800000000003,-8.213800000000003,W3_PV3,36,12.0,0.5
W3_PV3,3,3,11,11:00-12:00,0.2325,0.18,9.3,11.52,20.82,0.8024,0.3779,3.9000000000000004,0.407710843373494,0.407710843373494,8.15421686746988,8.15421686746988,0.611566265060241,16.92,1.223132530120482,20.82,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,12,12:00-13:00,0.2253,0.22,9.012,14.08,23.092,0.8024,0.3779,3.2598000000000003,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,7.409800000000001,0.0,15.682199999999998,-15.682199999999998,W3_PV3,36,12.0,0.5
W3_PV3,3,3,13,13:00-14:00,0.2676,0.22,10.704,14.08,24.784,0.8024,0.3779,2.6898,0.5323903614457831,0.5323903614457831,10.647807228915662,10.647807228915662,0.7985855421686747,22.094199999999997,1.5971710843373494,24.784,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,14,14:00-15:00,0.2651,0.18,10.604,11.52,22.124,0.8024,0.3779,3.63,0.4456385542168675,0.4456385542168675,8.91277108433735,8.91277108433735,0.6684578313253012,18.494000000000003,1.3369156626506025,22.124000000000002,3.552713678800501e-15,0.0,3.552713678800501e-15,W3_PV3,36,12.0,0.5
W3_PV3,3,3,15,15:00-16:00,0.3638,0.11,14.552,7.04,21.592,0.6074,0.3779,3.8202000000000003,0.4282361445783132,0.4282361445783132,8.564722891566264,8.564722891566264,0.6423542168674699,17.7718,1.2847084337349397,21.592,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,16,16:00-17:00,0.3431,0.08,13.724,5.12,18.844,0.6074,0.3779,3.75,0.363710843373494,0.363710843373494,7.27421686746988,7.27421686746988,0.5455662650602411,15.094000000000001,1.0911325301204822,18.844,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,17,17:00-18:00,0.3087,0.05,12.347999999999999,3.2,15.547999999999998,0.6074,0.3779,3.1398,0.2989927710843373,0.2989927710843373,5.9798554216867466,5.9798554216867466,0.44848915662650596,12.408199999999999,0.8969783132530119,15.547999999999998,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,18,18:00-19:00,0.3038,0.02,12.152000000000001,1.28,13.432,0.8024,0.3779,2.61,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.76,0.0,6.672000000000001,-6.672000000000001,W3_PV3,36,12.0,0.5
W3_PV3,3,3,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,0.0,2.9662000000000006,-2.9662000000000006,W3_PV3,36,12.0,0.5
W3_PV3,3,3,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.10042891566265033,0.10042891566265033,2.0085783132530066,2.0085783132530066,0.1506433734939755,4.167799999999989,0.301286746987951,6.0277999999999885,0.0,1.2002000000000113,-1.2002000000000113,W3_PV3,36,12.0,0.5
W3_PV3,3,3,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,5.780200000000001,0.0,0.4717999999999991,-0.4717999999999991,W3_PV3,36,12.0,0.5
W3_PV3,3,3,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,0.11787951807228915,0.11787951807228915,2.357590361445783,2.357590361445783,0.17681927710843373,4.892,0.35363855421686746,6.452,0.0,-0.0,0.0,W3_PV3,36,12.0,0.5
W3_PV3,3,3,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV3,36,12.0,0.5
W3_PV4,3,4,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV4,72,24.0,1.0
W3_PV4,3,4,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV4,72,24.0,1.0
W3_PV4,3,4,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV4,72,24.0,1.0
W3_PV4,3,4,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV4,72,24.0,1.0
W3_PV4,3,4,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV4,72,24.0,1.0
W3_PV4,3,4,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV4,72,24.0,1.0
W3_PV4,3,4,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV4,72,24.0,1.0
W3_PV4,3,4,7,7:00-8:00,0.319,0.0,12.76,0.0,12.76,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,32.1102,0.0,32.1102,W3_PV4,72,24.0,1.0
W3_PV4,3,4,8,8:00-9:00,0.2678,0.0,10.712,0.0,10.712,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,34.797799999999995,0.0,34.797799999999995,W3_PV4,72,24.0,1.0
W3_PV4,3,4,9,9:00-10:00,0.2979,0.0,11.916,0.0,11.916,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,33.784000000000006,0.0,33.784000000000006,W3_PV4,72,24.0,1.0
W3_PV4,3,4,10,10:00-11:00,0.2201,0.0,8.804,0.0,8.804,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,36.816199999999995,0.0,36.816199999999995,W3_PV4,72,24.0,1.0
W3_PV4,3,4,11,11:00-12:00,0.2325,0.02,9.3,1.28,10.58,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,34.82,0.0,34.82,W3_PV4,72,24.0,1.0
W3_PV4,3,4,12,12:00-13:00,0.2253,0.08,9.012,5.12,14.132000000000001,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,30.627799999999997,0.0,30.627799999999997,W3_PV4,72,24.0,1.0
W3_PV4,3,4,13,13:00-14:00,0.2676,0.12,10.704,7.68,18.384,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,25.805799999999998,0.0,25.805799999999998,W3_PV4,72,24.0,1.0
W3_PV4,3,4,14,14:00-15:00,0.2651,0.08,10.604,5.12,15.724,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,29.406000000000002,0.0,29.406000000000002,W3_PV4,72,24.0,1.0
W3_PV4,3,4,15,15:00-16:00,0.3638,0.02,14.552,1.28,15.831999999999999,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,29.4882,0.0,29.4882,W3_PV4,72,24.0,1.0
W3_PV4,3,4,16,16:00-17:00,0.3431,0.0,13.724,0.0,13.724,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,31.526,0.0,31.526,W3_PV4,72,24.0,1.0
W3_PV4,3,4,17,17:00-18:00,0.3087,0.0,12.347999999999999,0.0,12.347999999999999,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,32.2918,0.0,32.2918,W3_PV4,72,24.0,1.0
W3_PV4,3,4,18,18:00-19:00,0.3038,0.0,12.152000000000001,0.0,12.152000000000001,0.8024,0.3779,2.61,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.11,31.958,0.0,31.958,W3_PV4,72,24.0,1.0
W3_PV4,3,4,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.6198,34.383799999999994,0.0,34.383799999999994,W3_PV4,72,24.0,1.0
W3_PV4,3,4,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.36,36.132,0.0,36.132,W3_PV4,72,24.0,1.0
W3_PV4,3,4,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,36.8782,0.0,36.8782,W3_PV4,72,24.0,1.0
W3_PV4,3,4,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.608000000000004,0.0,36.608000000000004,W3_PV4,72,24.0,1.0
W3_PV4,3,4,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV4,72,24.0,1.0
W3_PV4,3,4,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV4,63,21.0,0.875
W3_PV4,3,4,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV4,63,21.0,0.875
W3_PV4,3,4,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV4,63,21.0,0.875
W3_PV4,3,4,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV4,63,21.0,0.875
W3_PV4,3,4,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV4,63,21.0,0.875
W3_PV4,3,4,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV4,63,21.0,0.875
W3_PV4,3,4,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV4,63,21.0,0.875
W3_PV4,3,4,7,7:00-8:00,0.319,0.0,12.76,0.0,12.76,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,32.1102,0.0,32.1102,W3_PV4,63,21.0,0.875
W3_PV4,3,4,8,8:00-9:00,0.2678,0.0,10.712,0.0,10.712,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,34.797799999999995,0.0,34.797799999999995,W3_PV4,63,21.0,0.875
W3_PV4,3,4,9,9:00-10:00,0.2979,0.0,11.916,0.0,11.916,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,33.784000000000006,0.0,33.784000000000006,W3_PV4,63,21.0,0.875
W3_PV4,3,4,10,10:00-11:00,0.2201,0.0,8.804,0.0,8.804,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,36.816199999999995,0.0,36.816199999999995,W3_PV4,63,21.0,0.875
W3_PV4,3,4,11,11:00-12:00,0.2325,0.02,9.3,1.28,10.58,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,34.82,0.0,34.82,W3_PV4,63,21.0,0.875
W3_PV4,3,4,12,12:00-13:00,0.2253,0.08,9.012,5.12,14.132000000000001,0.8024,0.3779,3.2598000000000003,0.2619807228915663,0.2619807228915663,5.239614457831326,5.239614457831326,0.3929710843373495,10.872200000000001,0.785942168674699,14.132000000000001,0.0,-0.0,0.0,W3_PV4,63,21.0,0.875
W3_PV4,3,4,13,13:00-14:00,0.2676,0.12,10.704,7.68,18.384,0.8024,0.3779,2.6898,0.3781734939759036,0.3781734939759036,7.563469879518072,7.563469879518072,0.5672602409638554,15.6942,1.1345204819277108,18.384,0.0,-0.0,0.0,W3_PV4,63,21.0,0.875
W3_PV4,3,4,14,14:00-15:00,0.2651,0.08,10.604,5.12,15.724,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,29.406000000000002,0.0,29.406000000000002,W3_PV4,63,21.0,0.875
W3_PV4,3,4,15,15:00-16:00,0.3638,0.02,14.552,1.28,15.831999999999999,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,29.4882,0.0,29.4882,W3_PV4,63,21.0,0.875
